soiltype_mostprobable,x,y
255.0,87.29167365,66.04167195
255.0,-133.12501065,1.04166675
255.0,66.45833865,-30.62500245
6.0,-95.62500765,61.87500495
255.0,26.04166875,76.04167275
255.0,173.12501385,13.12500105
255.0,-87.29167365,-52.29167085
255.0,-53.54167095,19.37500155
26.0,76.45833945,45.20833695
255.0,-149.37501195,-38.54166975
255.0,13.12500105,-36.45833625
255.0,-139.37501115,-25.20833535
255.0,161.45834625,35.20833615
4.0,24.79166865,-22.70833515
255.0,13.54166775,-24.79166865
255.0,-64.37500515,28.54166895
255.0,61.87500495,77.29167285
255.0,-1.04166675000002,69.79167225
255.0,-153.95834565,37.29166965
255.0,-154.79167905,-27.29166885
255.0,128.95834365,32.70833595
255.0,101.04167475,-15.20833455
255.0,-131.87501055,1.45833345
255.0,-18.95833485,39.79166985
15.0,-116.04167595,41.87500335
255.0,-63.95833845,43.54167015
255.0,-61.87500495,-46.87500375
255.0,23.95833525,-41.45833665
8.0,117.70834275,56.87500455
255.0,142.70834475,25.20833535
255.0,-176.45834745,61.04167155
19.0,112.29167565,0.208333350000004
255.0,-142.70834475,19.79166825
255.0,4.79166705,-36.04166955
0.0,151.45834545,-24.79166865
255.0,62.29167165,-18.12500145
255.0,172.29168045,41.45833665
255.0,130.62501045,-12.70833435
6.0,72.29167245,41.04166995
255.0,90.62500725,-13.95833445
255.0,-19.79166825,29.37500235
255.0,-171.04168035,64.79167185
10.0,128.12501025,1.04166675
255.0,163.95834645,76.45833945
255.0,170.20834695,-29.37500235
255.0,-26.45833545,-7.29166725
255.0,-153.12501225,5.62500045
255.0,-38.12500305,73.95833925
255.0,-46.04167035,-0.208333350000004
255.0,-84.79167345,2.70833354999999
23.0,-123.95834325,51.04167075
255.0,-144.37501155,59.37500475
6.0,-123.95834325,66.45833865
255.0,-21.87500175,-31.04166915
255.0,-34.37500275,-24.79166865
255.0,43.95833685,-34.37500275
18.0,45.62500365,-22.29166845
255.0,172.70834715,26.87500215
14.0,59.79167145,68.12500545
255.0,-120.62500965,78.12500625
15.0,113.54167575,46.87500375
12.0,132.70834395,47.29167045
255.0,-94.37500755,-15.62500125
255.0,123.12500985,-48.95833725
255.0,101.45834145,-56.04167115
255.0,-173.95834725,17.70833475
255.0,-167.29168005,-39.79166985
14.0,-123.95834325,65.20833855
255.0,153.12501225,55.20833775
255.0,-29.79166905,-56.04167115
255.0,145.20834495,-39.79166985
255.0,151.87501215,17.70833475
23.0,-79.79167305,49.37500395
255.0,-12.29166765,41.87500335
14.0,89.37500715,66.45833865
10.0,28.12500225,4.37500034999999
255.0,-22.29166845,-42.70833675
255.0,9.79166744999998,-38.12500305
255.0,-138.54167775,-6.04166715000001
16.0,10.20833415,14.37500115
255.0,-41.87500335,30.20833575
255.0,53.95833765,-2.29166685
15.0,-106.45834185,44.79167025
6.0,-87.70834035,50.20833735
255.0,170.20834695,77.70833955
255.0,8.12500064999998,-4.79166705
255.0,-131.04167715,-32.70833595
255.0,-142.70834475,-28.12500225
255.0,-140.62501125,54.37500435
255.0,-146.04167835,77.29167285
255.0,168.54168015,-24.37500195
16.0,16.04166795,28.54166895
255.0,67.29167205,-12.70833435
255.0,-139.37501115,-41.87500335
255.0,-77.70833955,15.62500125
255.0,124.37500995,36.04166955
255.0,76.87500615,-56.04167115
255.0,-27.29166885,-44.79167025
255.0,84.37500675,79.79167305
22.0,-3.12500025,11.87500095
0.0,-55.62500445,-1.04166675
255.0,-31.45833585,76.45833945
255.0,131.04167715,-51.87500415
255.0,57.29167125,-35.62500285
255.0,160.20834615,-14.37500115
15.0,106.04167515,47.70833715
255.0,108.54167535,-51.87500415
255.0,113.12500905,-8.54166735
1.0,43.95833685,61.45833825
255.0,103.12500825,-48.12500385
255.0,-128.54167695,-28.95833565
255.0,-41.04166995,16.87500135
255.0,-54.79167105,-39.37500315
255.0,-57.70833795,62.29167165
255.0,-145.62501165,3.12500025
10.0,-48.12500385,-16.04166795
255.0,-34.37500275,55.20833775
255.0,148.54167855,32.70833595
255.0,95.62500765,-3.54166695000001
255.0,105.62500845,8.12500065
255.0,-33.54166935,-32.70833595
8.0,122.29167645,64.37500515
255.0,-158.12501265,21.04166835
255.0,82.29167325,78.54167295
255.0,8.12500064999998,-3.54166695000001
255.0,159.37501275,-27.70833555
255.0,136.87501095,79.37500635
255.0,150.62501205,38.95833645
0.0,9.37500075,7.29166725
255.0,54.79167105,25.20833535
1.0,103.12500825,54.79167105
255.0,-38.54166975,-2.29166685
255.0,-77.29167285,73.95833925
255.0,-51.45833745,53.54167095
255.0,86.87500695,-46.87500375
255.0,-141.87501135,-1.87500015000001
255.0,99.79167465,-32.70833595
255.0,-122.70834315,-13.54166775
255.0,161.04167955,75.62500605
255.0,-60.20833815,36.87500295
255.0,118.95834285,25.20833535
255.0,-40.20833655,-55.62500445
14.0,-93.95834085,58.12500465
7.0,-99.37500795,47.70833715
255.0,43.12500345,-25.62500205
255.0,79.37500635,-18.95833485
255.0,-152.29167885,4.79166705
255.0,153.54167895,-46.45833705
255.0,130.62501045,-54.79167105
255.0,-32.29166925,56.04167115
255.0,160.62501285,-46.87500375
10.0,-48.54167055,-23.95833525
255.0,178.54168095,24.37500195
255.0,157.29167925,-42.70833675
255.0,-150.62501205,41.04166995
255.0,-153.54167895,-3.12500025
255.0,11.45833425,-46.04167035
10.0,27.29166885,-12.70833435
29.0,74.79167265,22.70833515
8.0,95.62500765,69.79167225
14.0,76.45833945,66.04167195
255.0,91.04167395,-2.29166685
255.0,-22.29166845,13.54166775
255.0,7.29166724999999,-53.54167095
255.0,104.79167505,-51.87500415
6.0,13.95833445,46.45833705
255.0,-138.12501105,79.79167305
255.0,16.87500135,-38.95833645
255.0,-141.04167795,-23.95833525
255.0,-120.20834295,-7.29166725
8.0,87.29167365,71.04167235
255.0,-100.20834135,71.87500575
255.0,-48.12500385,64.37500515
255.0,-7.29166725000002,-35.20833615
255.0,68.12500545,2.70833354999999
1.0,54.79167105,61.04167155
255.0,136.04167755,13.95833445
6.0,25.62500205,46.87500375
255.0,-173.12501385,51.45833745
255.0,-5.20833375000001,58.54167135
6.0,46.87500375,42.70833675
5.0,13.95833445,-17.29166805
255.0,1.45833345,-34.37500275
255.0,68.12500545,16.45833465
255.0,-118.54167615,4.79166705
255.0,-109.37500875,25.20833535
255.0,-61.45833825,63.54167175
255.0,-16.45833465,-51.45833745
255.0,-35.20833615,4.79166705
255.0,-168.95834685,-43.12500345
255.0,-130.62501045,48.12500385
255.0,119.79167625,2.29166685
255.0,-3.54166695000001,68.12500545
8.0,118.95834285,62.29167165
26.0,39.79166985,-0.208333350000004
255.0,-36.87500295,76.87500615
255.0,173.95834725,36.04166955
11.0,120.20834295,40.20833655
255.0,143.95834485,78.12500625
10.0,23.54166855,4.37500034999999
255.0,156.87501255,77.29167285
14.0,-165.20834655,62.29167165
255.0,-8.12500065,67.29167205
255.0,95.20834095,-51.04167075
255.0,-133.12501065,54.79167105
11.0,120.20834295,33.54166935
255.0,-23.95833525,28.54166895
18.0,-90.20834055,38.95833645
255.0,156.87501255,32.29166925
255.0,-11.87500095,-45.62500365
255.0,21.87500175,35.20833615
255.0,-124.37500995,37.70833635
0.0,-66.45833865,5.20833374999999
6.0,11.04166755,43.12500345
255.0,163.95834645,31.87500255
255.0,116.04167595,80.62500645
255.0,121.04167635,-52.70833755
255.0,-20.20833495,32.29166925
8.0,96.45834105,81.04167315
255.0,82.29167325,9.37500075
7.0,26.45833545,48.12500385
255.0,8.54166734999998,-25.62500205
255.0,-118.54167615,25.20833535
255.0,116.87500935,-50.62500405
255.0,-143.54167815,72.29167245
255.0,56.04167115,-16.87500135
255.0,155.62501245,6.04166714999999
7.0,32.29166925,47.29167045
255.0,-142.29167805,2.70833354999999
17.0,35.62500285,-13.54166775
255.0,-97.70834115,-55.20833775
255.0,-53.12500425,6.45833385
23.0,138.54167775,47.70833715
255.0,75.62500605,73.95833925
6.0,109.37500875,71.87500575
255.0,123.95834325,-9.37500075
255.0,158.12501265,7.70833395
255.0,165.62501325,19.37500155
255.0,-108.54167535,-26.04166875
255.0,-15.20833455,-55.20833775
255.0,-17.29166805,64.37500515
4.0,136.87501095,-23.54166855
255.0,-78.95833965,59.79167145
255.0,174.79168065,-44.37500355
255.0,82.70833995,-52.29167085
6.0,23.95833525,-30.62500245
255.0,119.37500955,2.29166685
255.0,179.79168105,30.62500245
6.0,-103.12500825,61.87500495
255.0,-121.87500975,-8.54166735
18.0,146.04167835,-21.87500175
255.0,54.37500435,77.29167285
255.0,88.12500705,-0.208333350000004
18.0,149.79167865,-35.20833615
6.0,8.12500064999998,62.29167165
255.0,122.70834315,20.62500165
255.0,-47.70833715,31.04166915
4.0,145.20834495,-29.79166905
255.0,65.20833855,-51.04167075
255.0,-122.29167645,-3.12500025
255.0,-58.12500465,81.04167315
255.0,-3.54166695000001,77.70833955
255.0,-48.95833725,41.87500335
255.0,-18.54166815,-33.95833605
16.0,35.62500285,11.45833425
255.0,-96.04167435,13.54166775
255.0,54.37500435,-39.37500315
255.0,-148.54167855,-52.70833755
255.0,-31.45833585,31.87500255
20.0,72.70833915,56.04167115
255.0,-64.79167185,-44.37500355
255.0,148.12501185,6.87500055
255.0,-26.45833545,16.45833465
255.0,-168.54168015,-28.54166895
255.0,-35.20833615,59.79167145
255.0,-11.45833425,30.62500245
255.0,-98.54167455,74.37500595
255.0,-70.62500565,22.29166845
255.0,-149.79167865,-46.45833705
1.0,26.87500215,55.20833775
8.0,-21.87500175,77.70833955
0.0,-61.04167155,-8.54166735
0.0,101.04167475,12.70833435
24.0,54.79167105,38.95833645
255.0,-42.29167005,-36.45833625
255.0,-53.95833765,-44.37500355
255.0,-110.62500885,21.87500175
255.0,115.62500925,-18.12500145
255.0,-91.87500735,-52.29167085
8.0,-64.79167185,59.79167145
255.0,60.62500485,21.87500175
255.0,152.29167885,30.20833575
255.0,-91.87500735,19.37500155
255.0,-128.95834365,42.70833675
6.0,-70.62500565,-15.20833455
255.0,-12.29166765,-43.12500345
255.0,-48.95833725,-48.95833725
255.0,60.62500485,23.95833525
6.0,106.45834185,53.54167095
255.0,-178.12501425,22.29166845
255.0,-15.20833455,-30.20833575
255.0,-37.29166965,45.20833695
255.0,-85.62500685,-14.37500115
255.0,-152.29167885,7.70833395
255.0,162.70834635,4.37500034999999
255.0,2.29166684999998,55.62500445
6.0,51.87500415,71.87500575
255.0,134.37501075,4.37500034999999
10.0,-81.45833985,22.29166845
255.0,-127.29167685,46.45833705
255.0,55.20833775,0.208333350000004
255.0,-141.04167795,-18.54166815
255.0,-136.87501095,-53.54167095
255.0,-48.95833725,68.95833885
255.0,-29.79166905,58.54167135
6.0,138.12501105,47.29167045
1.0,31.87500255,54.79167105
255.0,163.12501305,-53.54167095
6.0,-110.20834215,42.29167005
255.0,44.79167025,-54.37500435
1.0,33.12500265,68.12500545
255.0,147.29167845,-44.79167025
255.0,-45.62500365,-27.29166885
18.0,128.95834365,40.62500325
23.0,16.45833465,63.95833845
255.0,170.20834695,-31.04166915
255.0,1.45833345,38.12500305
255.0,-108.95834205,21.04166835
255.0,-38.12500305,45.62500365
255.0,53.12500425,9.37500075
23.0,-81.04167315,50.62500405
255.0,-21.87500175,30.20833575
6.0,-162.70834635,67.70833875
255.0,-122.70834315,-19.79166825
255.0,159.37501275,39.37500315
255.0,-33.54166935,60.62500485
29.0,77.70833955,8.54166735
255.0,-63.54167175,29.37500235
12.0,-2.29166685000001,9.37500075
6.0,77.29167285,28.95833565
255.0,-78.12500625,73.12500585
255.0,106.87500855,-31.04166915
0.0,-85.20834015,9.79166744999999
255.0,-108.54167535,14.79166785
255.0,39.79166985,-42.29167005
18.0,-87.29167365,36.04166955
20.0,27.70833555,50.62500405
16.0,-98.54167455,18.12500145
12.0,-2.70833355000002,54.79167105
255.0,125.20834335,75.62500605
255.0,37.70833635,-25.62500205
255.0,24.79166865,72.29167245
255.0,82.70833995,-1.45833345
4.0,48.12500385,20.20833495
255.0,-170.62501365,46.04167035
255.0,166.04167995,75.62500605
255.0,-89.37500715,-47.70833715
6.0,101.45834145,26.45833545
255.0,-135.62501085,-39.37500315
255.0,41.45833665,-30.20833575
255.0,-11.87500095,4.37500034999999
255.0,-151.87501215,15.62500125
5.0,38.12500305,37.29166965
7.0,74.37500595,53.12500425
255.0,-163.95834645,-24.37500195
255.0,-114.37500915,58.54167135
255.0,32.70833595,-30.20833575
255.0,49.79167065,-51.04167075
255.0,-46.87500375,21.45833505
255.0,-175.62501405,-7.29166725
24.0,-110.62500885,37.70833635
255.0,42.70833675,-28.95833565
255.0,-119.37500955,-46.87500375
255.0,73.54167255,-43.54167015
255.0,-166.45834665,-21.45833505
255.0,-110.62500885,74.79167265
255.0,-136.04167755,-38.54166975
255.0,-110.62500885,-12.70833435
8.0,96.45834105,58.95833805
16.0,33.54166935,28.54166895
255.0,-169.37501355,-8.54166735
255.0,-176.04168075,16.04166795
29.0,16.87500135,9.79166744999999
255.0,-114.79167585,-11.45833425
255.0,-83.12500665,-37.70833635
255.0,-17.29166805,-16.04166795
255.0,26.04166875,78.95833965
255.0,-14.79166785,-15.62500125
255.0,-173.54168055,-19.37500155
255.0,-74.79167265,72.70833915
13.0,38.12500305,34.37500275
255.0,-24.79166865,-9.79166745000001
255.0,-78.95833965,66.87500535
255.0,128.95834365,-11.04166755
255.0,-21.04166835,-32.70833595
6.0,-7.70833395000002,13.95833445
255.0,-96.45834105,-48.12500385
255.0,46.45833705,-33.54166935
255.0,179.79168105,-18.95833485
8.0,175.20834735,68.54167215
255.0,71.04167235,-9.79166745000001
255.0,173.12501385,-35.62500285
255.0,-161.04167955,-3.95833365
255.0,-94.79167425,-51.45833745
18.0,-80.20833975,43.12500345
255.0,97.29167445,13.95833445
255.0,132.29167725,28.54166895
255.0,-172.70834715,-26.04166875
255.0,-158.95834605,24.79166865
255.0,151.04167875,-11.87500095
255.0,66.45833865,-11.87500095
255.0,-131.87501055,-41.04166995
255.0,-157.29167925,0.625000049999997
5.0,-108.54167535,31.45833585
8.0,112.70834235,61.87500495
16.0,82.70833995,30.62500245
255.0,-38.54166975,-26.45833545
255.0,-33.95833605,-18.95833485
255.0,-135.20834415,1.87500014999999
255.0,134.79167745,-4.37500035000001
255.0,80.20833975,-45.62500365
255.0,-41.45833665,58.12500465
6.0,-0.625000050000011,40.20833655
255.0,86.04167355,-24.37500195
255.0,-35.62500285,31.45833585
255.0,-90.20834055,-40.62500325
255.0,-39.37500315,-26.04166875
255.0,139.79167785,31.04166915
4.0,28.12500225,-23.95833525
255.0,132.29167725,4.79166705
255.0,-76.87500615,-36.45833625
255.0,-78.54167295,-15.62500125
255.0,86.87500695,16.45833465
255.0,-99.79167465,46.45833705
255.0,15.62500125,-33.95833605
255.0,-119.37500955,16.45833465
255.0,-117.70834275,17.29166805
255.0,-43.12500345,69.37500555
6.0,-154.79167905,61.45833825
8.0,143.12501145,68.54167215
255.0,-138.54167775,-55.62500445
255.0,-145.20834495,76.87500615
255.0,15.62500125,-33.12500265
255.0,-20.20833495,-19.79166825
255.0,69.37500555,-38.95833645
255.0,70.20833895,2.29166685
24.0,53.95833765,40.20833655
255.0,-27.29166885,-49.37500395
255.0,42.29167005,13.95833445
255.0,160.62501285,16.45833465
6.0,18.54166815,11.87500095
18.0,-123.54167655,52.29167085
23.0,145.62501165,59.79167145
255.0,-79.37500635,-27.29166885
255.0,-38.95833645,-45.20833695
255.0,179.37501435,-6.87500055
255.0,-150.20834535,71.45833905
255.0,-174.79168065,31.87500255
255.0,19.79166825,37.29166965
8.0,157.70834595,66.04167195
255.0,-2.70833355000002,-45.62500365
255.0,178.54168095,43.12500345
2.0,-81.87500655,37.29166965
255.0,8.95833404999999,-49.37500395
1.0,53.54167095,59.37500475
255.0,9.79166744999998,79.37500635
18.0,147.29167845,-21.45833505
255.0,103.12500825,-48.95833725
255.0,137.29167765,0.625000049999997
255.0,-129.37501035,-2.70833355000001
5.0,-109.37500875,42.29167005
255.0,90.20834055,-40.62500325
6.0,14.37500115,48.54167055
255.0,-172.70834715,-53.54167095
14.0,103.12500825,68.95833885
255.0,176.04168075,46.45833705
255.0,-51.87500415,57.70833795
0.0,-55.20833775,-1.04166675
255.0,110.62500885,10.62500085
255.0,-20.20833495,48.54167055
255.0,17.29166805,76.04167275
255.0,-10.20833415,-9.37500075
5.0,-102.70834155,31.87500255
255.0,-146.04167835,-17.29166805
255.0,151.04167875,45.62500365
255.0,-151.45834545,52.29167085
255.0,153.54167895,23.54166855
6.0,-124.79167665,62.70833835
255.0,-119.37500955,-27.29166885
6.0,45.62500365,7.29166725
255.0,161.04167955,13.54166775
16.0,33.95833605,22.70833515
2.0,116.87500935,25.20833535
255.0,115.20834255,11.87500095
255.0,72.29167245,-11.45833425
24.0,62.29167165,29.37500235
255.0,-126.87501015,-43.95833685
6.0,100.62500805,47.29167045
6.0,-74.37500595,-14.79166785
4.0,-6.45833385,26.04166875
18.0,-70.20833895,-33.12500265
255.0,-156.04167915,-8.12500065
255.0,-6.87500055000001,-28.54166895
18.0,10.62500085,36.45833625
15.0,103.54167495,49.37500395
255.0,-85.20834015,22.29166845
6.0,104.79167505,58.12500465
4.0,7.29166724999999,17.70833475
255.0,-42.70833675,11.87500095
18.0,104.79167505,26.87500215
255.0,168.54168015,19.37500155
255.0,57.70833795,-5.62500045
255.0,77.70833955,-9.79166745000001
16.0,-99.37500795,23.12500185
6.0,-131.04167715,61.87500495
8.0,178.95834765,68.12500545
255.0,-83.54167335,24.79166865
255.0,178.95834765,57.29167125
255.0,-143.12501145,-48.54167055
0.0,99.37500795,15.62500125
255.0,-116.45834265,-18.95833485
255.0,-88.12500705,81.04167315
15.0,44.79167025,46.04167035
255.0,-71.04167235,73.54167255
255.0,131.04167715,21.45833505
255.0,-176.45834745,14.79166785
255.0,-153.12501225,1.04166675
255.0,4.37500034999999,70.20833895
23.0,-88.95834045,46.87500375
255.0,176.87501415,56.87500455
255.0,118.12500945,-40.20833655
255.0,-106.04167515,-3.12500025
255.0,-6.45833385,-32.29166925
255.0,11.87500095,-10.62500085
255.0,-35.62500285,-4.79166705
255.0,-74.79167265,-17.70833475
255.0,-134.37501075,16.04166795
255.0,-108.95834205,-52.29167085
255.0,170.62501365,-18.54166815
255.0,-1.45833345,-27.29166885
255.0,-153.54167895,-23.12500185
255.0,-172.70834715,-55.20833775
255.0,8.12500064999998,-54.79167105
255.0,58.12500465,-5.62500045
13.0,105.62500845,41.87500335
255.0,178.54168095,-33.54166935
255.0,132.29167725,7.70833395
255.0,-158.54167935,-13.95833445
255.0,150.20834535,26.87500215
2.0,108.54167535,26.87500215
255.0,-48.95833725,5.62500045
255.0,-29.79166905,-27.70833555
255.0,72.29167245,-35.20833615
18.0,-65.62500525,-31.45833585
255.0,124.37500995,-1.45833345
255.0,-39.37500315,-55.20833775
255.0,91.45834065,16.87500135
255.0,116.45834265,15.20833455
255.0,178.95834765,77.70833955
14.0,60.20833815,67.70833875
18.0,-62.70833835,-24.79166865
255.0,133.54167735,3.95833365
255.0,93.12500745,-29.37500235
255.0,41.87500335,-53.12500425
255.0,29.79166905,-44.79167025
6.0,-142.29167805,69.37500555
255.0,-96.45834105,-13.12500105
255.0,-102.70834155,-18.54166815
255.0,-112.70834235,23.12500185
255.0,-36.45833625,54.79167105
1.0,23.12500185,54.37500435
14.0,-164.37501315,67.70833875
15.0,118.54167615,45.20833695
0.0,95.62500765,23.95833525
255.0,-16.04166795,48.95833725
0.0,-63.54167175,-7.70833395
255.0,-140.62501125,47.70833715
7.0,50.62500405,53.12500425
255.0,-171.87501375,37.70833635
8.0,77.29167285,68.95833885
255.0,2.70833354999999,-16.87500135
255.0,116.04167595,-39.37500315
