ISRICSOILGRIDS_new_average_claypercent_reduced,x,y
19.0,100.62500805,41.04166995
-9999.0,-15.62500125,-38.54166975
-9999.0,143.95834485,13.54166775
-9999.0,27.29166885,78.95833965
-9999.0,-40.20833655,-46.87500375
-9999.0,-103.95834165,5.20833374999999
-9999.0,-154.37501235,34.79166945
-9999.0,3.12500025,56.45833785
-9999.0,118.95834285,21.45833505
45.0,33.54166935,9.37500075
-9999.0,88.95834045,0.625000049999997
-9999.0,-86.87500695,18.54166815
29.0,-98.95834125,30.20833575
-9999.0,-135.20834415,25.20833535
27.0,36.87500295,18.54166815
-9999.0,-1.04166675000002,-28.95833565
-9999.0,-38.95833645,40.20833655
27.0,-105.62500845,48.12500385
-9999.0,163.54167975,-8.12500065
-9999.0,167.70834675,6.04166714999999
21.0,18.95833485,19.79166825
17.0,1.04166674999999,10.20833415
-9999.0,-60.62500485,61.04167155
-9999.0,-95.20834095,-24.79166865
21.0,115.62500925,48.95833725
6.0,16.04166795,61.45833825
-9999.0,176.87501415,15.20833455
-9999.0,83.95834005,-34.37500275
23.0,15.62500125,9.37500075
-9999.0,120.62500965,-40.62500325
8.0,9.37500075,59.79167145
-9999.0,168.12501345,-23.95833525
-9999.0,75.20833935,-50.62500405
18.0,-107.29167525,38.12500305
-9999.0,-84.79167345,-35.62500285
-9999.0,-102.29167485,-43.95833685
-9999.0,172.70834715,-30.62500245
-9999.0,-61.45833825,13.12500105
-9999.0,8.54166734999998,-54.37500435
-9999.0,-172.70834715,7.70833395
-9999.0,60.62500485,-45.62500365
-9999.0,-46.04167035,58.95833805
-9999.0,127.70834355,76.87500615
-9999.0,-52.29167085,6.45833385
-9999.0,-7.29166725000002,-19.37500155
12.0,-159.79167945,64.37500515
-9999.0,-111.45834225,-31.04166915
13.0,-133.54167735,61.04167155
-9999.0,52.70833755,-2.29166685
-9999.0,33.54166935,-47.70833715
-9999.0,-45.20833695,-54.79167105
-9999.0,-71.04167235,66.45833865
18.0,93.95834085,70.20833895
22.0,82.70833995,65.62500525
-9999.0,159.79167945,-36.04166955
-9999.0,-169.79168025,54.37500435
51.0,14.37500115,12.29166765
-9999.0,-178.12501425,34.37500275
-9999.0,-47.70833715,20.62500165
-9999.0,-29.79166905,-54.79167105
-9999.0,149.37501195,37.29166965
-9999.0,-85.20834015,23.12500185
28.0,-53.95833765,-33.54166935
30.0,44.79167025,-23.54166855
11.0,18.54166815,64.79167185
-9999.0,-25.62500205,16.45833465
-9999.0,-94.37500755,-13.12500105
-9999.0,-101.04167475,73.12500585
22.0,-4.37500035000002,54.79167105
-9999.0,-173.54168055,27.70833555
-9999.0,-116.87500935,18.12500145
-9999.0,-150.20834535,-32.29166925
-9999.0,-159.79167945,-21.04166835
-9999.0,-30.62500245,16.87500135
27.0,-85.62500685,53.95833765
-9999.0,-138.54167775,27.70833555
-9999.0,-166.87501335,-28.12500225
24.0,-9.79166745000001,27.70833555
-9999.0,-30.62500245,-30.62500245
-9999.0,-46.04167035,55.20833775
-9999.0,-39.37500315,27.70833555
-9999.0,168.54168015,72.70833915
-9999.0,-158.12501265,-25.62500205
-9999.0,-101.87500815,4.79166705
-9999.0,70.62500565,8.12500065
-9999.0,61.45833825,-24.79166865
-9999.0,152.70834555,78.95833965
22.0,-49.37500395,-10.20833415
-9999.0,-121.04167635,-0.208333350000004
15.0,-72.29167245,66.45833865
-9999.0,-8.95833405000002,-12.29166765
31.0,-69.37500555,8.12500065
-9999.0,156.45834585,15.62500125
26.0,62.29167165,44.37500355
21.0,-121.87500975,36.45833625
-9999.0,-105.20834175,-35.62500285
-9999.0,73.95833925,-44.37500355
13.0,111.04167555,55.20833775
21.0,66.87500535,37.29166965
-9999.0,75.62500605,4.79166705
34.0,125.62501005,7.70833395
4.0,58.54167135,21.45833505
11.0,113.54167575,56.45833785
-9999.0,-61.45833825,73.95833925
-9999.0,129.79167705,34.79166945
-9999.0,-15.20833455,0.625000049999997
-9999.0,-161.45834625,5.20833374999999
-9999.0,-84.79167345,80.62500645
-9999.0,-21.45833505,60.62500485
-9999.0,-87.29167365,-4.79166705
-9999.0,-48.12500385,42.29167005
-9999.0,170.20834695,-13.54166775
-9999.0,-107.70834195,-43.54167015
-9999.0,-55.62500445,67.29167205
26.0,70.20833895,49.79167065
-9999.0,-175.20834735,-12.70833435
9.0,25.62500205,63.95833845
18.0,-107.70834195,43.12500345
-9999.0,168.95834685,79.79167305
-9999.0,42.70833675,13.54166775
-9999.0,-115.62500925,-20.20833495
-9999.0,-13.95833445,5.20833374999999
-9999.0,-156.04167915,36.04166955
-9999.0,-91.87500735,8.54166735
-9999.0,116.87500935,-4.79166705
17.0,-26.04166875,80.62500645
49.0,-104.79167505,27.70833555
-9999.0,-106.87500855,14.37500115
-9999.0,156.45834585,22.29166845
27.0,-72.29167245,-35.20833615
-9999.0,89.37500715,-27.70833555
-9999.0,-136.04167755,28.12500225
-9999.0,-18.54166815,-48.54167055
15.0,13.12500105,49.37500395
22.0,-76.87500615,-10.20833415
-9999.0,-87.29167365,44.37500355
-9999.0,156.87501255,35.20833615
-9999.0,-87.70834035,-3.12500025
-9999.0,142.70834475,36.45833625
21.0,-113.12500905,71.04167235
-9999.0,-78.54167295,-41.87500335
-9999.0,12.29166765,-28.95833565
43.0,-102.70834155,28.54166895
16.0,98.12500785,41.45833665
-9999.0,61.45833825,7.70833395
-9999.0,1.87500014999998,59.37500475
-9999.0,-133.54167735,-33.95833605
23.0,0.208333349999975,34.37500275
-9999.0,-127.70834355,-18.54166815
-9999.0,152.29167885,39.37500315
-9999.0,-92.29167405,-6.04166715000001
25.0,81.45833985,51.87500415
-9999.0,57.70833795,-26.87500215
-9999.0,100.62500805,-20.20833495
-9999.0,-76.45833945,-45.62500365
-9999.0,113.12500905,-25.62500205
7.0,16.45833465,65.20833855
-9999.0,84.37500675,-29.79166905
-9999.0,-23.12500185,-2.29166685
7.0,4.79166705,16.04166795
-9999.0,-136.45834425,27.29166885
-9999.0,137.70834435,-35.20833615
18.0,58.95833805,58.95833805
19.0,114.37500915,54.37500435
-9999.0,-123.12500985,-29.79166905
24.0,-91.04167395,55.62500445
-9999.0,160.20834615,78.12500625
-9999.0,-163.54167975,-18.54166815
15.0,-164.37501315,66.04167195
-9999.0,83.95834005,-11.87500095
42.0,81.04167315,24.79166865
29.0,27.70833555,46.04167035
-9999.0,-155.20834575,77.70833955
-9999.0,-157.29167925,17.29166805
-9999.0,-81.45833985,13.95833445
-9999.0,-12.29166765,-31.87500255
-9999.0,-170.20834695,30.62500245
-9999.0,-175.62501405,-53.95833765
26.0,-109.79167545,49.37500395
-9999.0,175.62501405,40.62500325
-9999.0,-137.70834435,-4.79166705
-9999.0,172.70834715,16.87500135
30.0,-116.87500935,58.95833805
-9999.0,-6.04166715000002,-38.95833645
-9999.0,-156.04167915,27.70833555
24.0,-72.70833915,-40.62500325
-9999.0,-113.95834245,79.79167305
-9999.0,171.87501375,20.62500165
-9999.0,-81.45833985,61.04167155
18.0,-118.95834285,36.45833625
-9999.0,-113.54167575,24.37500195
27.0,-4.37500035000002,36.87500295
-9999.0,-127.29167685,-39.37500315
15.0,158.54167935,62.70833835
16.0,-95.20834095,62.70833835
-9999.0,-164.79167985,44.37500355
26.0,-63.12500505,-31.87500255
-9999.0,13.95833445,-24.79166865
-9999.0,31.04166915,45.62500365
20.0,-150.62501205,69.37500555
-9999.0,-131.87501055,36.45833625
35.0,122.29167645,-4.37500035000001
-9999.0,-17.70833475,-18.54166815
-9999.0,21.87500175,-51.45833745
-9999.0,166.87501335,50.62500405
-9999.0,164.79167985,1.87500014999999
-9999.0,-65.62500525,50.20833735
30.0,24.79166865,9.37500075
-9999.0,74.37500595,-46.45833705
-9999.0,-137.29167765,-37.70833635
18.0,-58.95833805,55.20833775
-9999.0,-25.20833535,-33.12500265
-9999.0,-110.20834215,21.45833505
17.0,129.37501035,-27.29166885
23.0,116.45834265,34.79166945
-9999.0,-6.87500055000001,60.62500485
-9999.0,-32.70833595,-0.625000049999997
-9999.0,-34.79166945,21.87500175
-9999.0,155.62501245,3.12500025
