ISRICSOILGRIDS_new_average_coarsefragmentpercent_reduced,x,y
13.0,-45.5625,60.5625
8.0,92.5625,59.6875
13.0,147.8125,63.3125
7.0,-76.4375,51.4375
14.0,14.5625,62.3125
2.0,70.0625,64.8125
7.0,-75.9375,6.3125
30.0,100.1875,29.0625
8.0,-99.6875,32.1875
4.0,112.8125,27.6875
7.0,-69.3125,53.8125
16.0,89.1875,47.5625
7.0,-113.1875,66.3125
15.0,18.1875,68.1875
4.0,-104.4375,35.8125
-9999.0,134.9375,34.4375
9.0,111.0625,-0.6875
4.0,-118.9375,63.4375
8.0,-112.6875,45.3125
11.0,114.6875,1.1875
11.0,24.8125,69.5625
11.0,125.6875,58.3125
9.0,-78.8125,-4.0625
8.0,-58.8125,52.8125
7.0,24.4375,46.5625
9.0,11.4375,48.1875
1.0,-103.1875,49.8125
7.0,46.9375,-20.6875
2.0,84.9375,64.8125
22.0,-82.8125,37.4375
5.0,52.8125,71.6875
14.0,-91.1875,15.5625
35.0,97.0625,28.8125
8.0,-76.5625,45.1875
4.0,134.3125,-14.6875
7.0,-73.9375,57.3125
2.0,-78.6875,35.3125
1.0,109.9375,72.5625
15.0,45.4375,40.8125
12.0,15.3125,58.9375
4.0,30.6875,47.6875
4.0,-109.3125,63.5625
8.0,118.1875,45.0625
5.0,-102.1875,42.0625
0.0,-94.1875,40.8125
11.0,-162.6875,55.3125
10.0,107.3125,37.5625
5.0,-104.5625,38.8125
21.0,-115.4375,51.0625
10.0,-109.9375,35.9375
12.0,99.3125,16.1875
3.0,-95.0625,60.3125
8.0,97.1875,63.5625
0.0,69.8125,56.6875
4.0,125.8125,59.6875
4.0,85.8125,70.6875
3.0,81.5625,62.0625
2.0,99.9375,60.8125
1.0,75.6875,60.4375
1.0,66.9375,59.0625
16.0,124.9375,41.1875
21.0,-72.0625,-41.1875
0.0,-88.3125,30.4375
22.0,103.0625,21.0625
10.0,31.9375,62.3125
12.0,-137.1875,64.4375
5.0,9.1875,53.0625
7.0,-82.5625,48.1875
10.0,27.1875,61.4375
21.0,-101.6875,20.5625
7.0,144.0625,-32.8125
14.0,-123.4375,58.0625
11.0,-0.3125,45.3125
16.0,21.3125,40.0625
-9999.0,-139.6875,59.8125
4.0,35.9375,57.6875
12.0,32.1875,37.9375
19.0,-2.8125,41.9375
3.0,-157.5625,70.8125
13.0,48.3125,40.5625
5.0,114.9375,59.8125
-9999.0,8.9375,58.3125
2.0,153.0625,64.6875
7.0,-96.1875,36.4375
1.0,61.5625,68.9375
19.0,-102.3125,28.8125
27.0,90.3125,27.3125
14.0,159.9375,63.9375
21.0,-70.5625,-32.4375
14.0,-73.1875,51.0625
-9999.0,93.0625,12.5625
7.0,122.4375,48.5625
3.0,-99.0625,35.1875
10.0,-138.1875,61.9375
3.0,-104.0625,41.6875
13.0,119.0625,40.0625
13.0,-76.8125,41.4375
20.0,-127.9375,52.1875
3.0,-116.9375,61.8125
1.0,70.8125,58.3125
14.0,120.1875,28.4375
2.0,36.3125,57.5625
18.0,16.8125,66.9375
14.0,22.4375,60.8125
11.0,25.1875,66.6875
-9999.0,-69.3125,60.8125
11.0,-163.3125,68.5625
14.0,95.9375,21.1875
24.0,98.4375,26.9375
5.0,-105.5625,60.1875
4.0,116.1875,32.4375
13.0,-69.0625,49.4375
12.0,123.0625,-32.4375
3.0,-85.3125,33.1875
-9999.0,-1.8125,49.8125
2.0,-96.0625,48.1875
4.0,-76.1875,60.0625
17.0,107.3125,27.3125
6.0,57.8125,52.3125
1.0,102.4375,60.6875
1.0,121.4375,50.5625
11.0,-80.4375,37.1875
5.0,118.4375,39.4375
10.0,122.9375,48.3125
22.0,-4.5625,35.1875
16.0,-2.1875,41.6875
0.0,58.6875,67.9375
12.0,144.1875,-6.5625
3.0,107.0625,56.6875
10.0,171.3125,63.1875
26.0,101.6875,29.6875
4.0,79.0625,65.3125
1.0,-153.0625,70.6875
20.0,-57.6875,49.0625
6.0,142.0625,-33.0625
10.0,109.8125,41.5625
14.0,122.0625,-31.5625
14.0,-18.0625,66.0625
5.0,27.9375,54.9375
28.0,11.0625,47.0625
2.0,48.9375,65.1875
2.0,42.6875,59.9375
14.0,136.0625,65.3125
3.0,95.9375,4.3125
-9999.0,162.9375,57.9375
22.0,-2.0625,40.1875
19.0,-121.3125,55.4375
14.0,-2.5625,38.8125
20.0,105.5625,27.5625
20.0,-67.8125,-54.6875
6.0,117.4375,2.6875
15.0,103.8125,71.3125
11.0,91.0625,29.3125
-9999.0,-66.1875,43.8125
2.0,145.4375,67.3125
12.0,-153.0625,63.9375
4.0,-103.9375,62.9375
5.0,-89.6875,33.0625
4.0,29.9375,-30.9375
11.0,-19.3125,65.4375
-9999.0,106.3125,20.0625
16.0,153.0625,61.5625
14.0,0.1875,42.3125
17.0,105.5625,26.1875
5.0,78.0625,65.8125
4.0,-106.3125,44.9375
6.0,121.0625,56.5625
2.0,53.9375,63.3125
0.0,111.3125,72.8125
14.0,114.4375,-27.9375
6.0,115.3125,51.4375
0.0,103.3125,-1.6875
5.0,109.5625,58.8125
2.0,105.3125,60.0625
5.0,41.5625,61.6875
7.0,-142.4375,66.0625
15.0,120.6875,16.4375
7.0,113.5625,55.9375
7.0,35.0625,50.9375
19.0,77.5625,30.9375
2.0,157.3125,56.0625
17.0,21.8125,37.4375
19.0,-0.5625,39.3125
3.0,117.4375,52.1875
8.0,9.9375,52.9375
6.0,-79.4375,50.8125
7.0,-90.4375,50.3125
16.0,-131.3125,59.3125
6.0,-108.1875,45.6875
11.0,65.5625,67.4375
2.0,102.0625,71.4375
2.0,131.1875,59.3125
9.0,98.5625,74.5625
13.0,5.4375,49.9375
14.0,-23.0625,71.3125
15.0,-116.3125,32.1875
6.0,-0.8125,45.0625
24.0,-117.5625,38.9375
-9999.0,-122.3125,66.3125
1.0,-95.3125,30.0625
12.0,144.4375,-31.9375
-9999.0,-85.8125,55.6875
10.0,0.1875,47.4375
22.0,-111.8125,37.1875
11.0,-72.3125,61.0625
8.0,26.0625,65.9375
28.0,100.9375,29.8125
16.0,-124.9375,53.9375
4.0,-140.1875,67.0625
5.0,-117.9375,56.9375
16.0,109.0625,47.4375
6.0,-82.4375,50.9375
2.0,-63.8125,55.0625
6.0,-131.8125,68.6875
11.0,-83.6875,35.0625
32.0,-69.4375,-20.1875
24.0,139.0625,-31.8125
19.0,104.3125,18.8125
18.0,111.8125,37.9375
1.0,76.9375,66.5625
2.0,99.6875,58.1875
18.0,-5.9375,42.9375
1.0,92.5625,56.9375
9.0,-92.1875,36.9375
-9999.0,26.6875,37.3125
9.0,46.8125,-21.4375
8.0,-51.4375,67.3125
19.0,-144.1875,62.8125
2.0,-95.5625,45.9375
1.0,50.5625,58.6875
-9999.0,1.5625,41.0625
-9999.0,-24.4375,73.9375
31.0,-109.4375,30.1875
1.0,41.3125,52.4375
5.0,78.6875,64.9375
-9999.0,-22.5625,71.8125
9.0,148.8125,-32.6875
13.0,133.8125,65.6875
14.0,109.9375,28.0625
1.0,132.6875,70.8125
4.0,4.3125,51.8125
4.0,-104.6875,35.6875
3.0,122.9375,57.3125
12.0,89.0625,54.6875
13.0,105.0625,30.0625
1.0,26.1875,44.9375
6.0,124.3125,-8.1875
3.0,-117.5625,61.1875
1.0,158.6875,54.8125
3.0,66.1875,64.9375
-9999.0,-76.8125,68.1875
9.0,5.5625,47.0625
5.0,-104.8125,64.3125
18.0,100.9375,17.8125
-9999.0,-82.9375,44.1875
9.0,-70.1875,51.5625
10.0,155.9375,62.1875
5.0,14.1875,55.9375
3.0,-115.1875,63.0625
2.0,87.9375,62.0625
5.0,-65.3125,46.0625
14.0,16.3125,61.1875
0.0,-112.1875,52.4375
10.0,133.8125,44.8125
1.0,83.6875,65.4375
3.0,-98.3125,36.5625
-9999.0,150.0625,-37.0625
12.0,-84.3125,36.8125
7.0,37.1875,67.4375
9.0,148.3125,-40.3125
22.0,93.4375,21.6875
3.0,-86.4375,36.8125
3.0,-118.6875,58.6875
15.0,14.6875,63.4375
3.0,121.0625,48.9375
10.0,91.1875,52.8125
1.0,103.0625,-0.1875
12.0,127.9375,45.5625
2.0,29.5625,46.8125
16.0,7.6875,51.0625
9.0,-130.0625,60.8125
4.0,121.3125,52.1875
1.0,54.8125,59.5625
22.0,49.1875,33.0625
1.0,81.9375,69.9375
11.0,23.5625,60.6875
4.0,-70.1875,56.0625
9.0,-109.8125,32.1875
9.0,27.8125,-31.5625
-9999.0,23.6875,39.1875
6.0,118.8125,9.9375
13.0,112.4375,-0.6875
5.0,23.4375,56.6875
3.0,126.5625,50.0625
3.0,-163.0625,60.6875
14.0,-123.1875,56.3125
6.0,117.5625,4.3125
5.0,-71.9375,48.6875
12.0,-157.9375,65.5625
8.0,122.1875,42.8125
26.0,6.8125,45.3125
2.0,39.9375,59.1875
4.0,-117.6875,59.4375
2.0,84.8125,66.9375
22.0,86.3125,27.8125
-9999.0,-70.4375,47.3125
-9999.0,-62.8125,49.0625
13.0,162.9375,64.4375
3.0,108.6875,59.0625
18.0,108.3125,30.3125
17.0,124.4375,40.6875
2.0,85.9375,63.3125
20.0,-80.4375,37.4375
4.0,118.8125,50.6875
-9999.0,148.0625,-42.8125
18.0,-4.3125,58.0625
8.0,124.0625,50.6875
6.0,-73.0625,52.5625
3.0,96.3125,60.9375
10.0,134.3125,-31.3125
5.0,146.4375,-35.4375
2.0,99.8125,57.4375
4.0,28.8125,52.4375
3.0,171.5625,69.4375
12.0,123.8125,-29.3125
17.0,16.3125,38.4375
-9999.0,13.9375,77.5625
7.0,109.8125,50.4375
5.0,-113.8125,70.0625
7.0,115.5625,3.4375
14.0,157.9375,63.5625
7.0,115.5625,45.4375
15.0,93.0625,44.4375
4.0,68.5625,65.4375
8.0,143.9375,-32.9375
13.0,20.1875,42.0625
5.0,-7.8125,33.1875
21.0,30.4375,36.4375
7.0,23.3125,47.0625
16.0,-72.5625,-40.5625
2.0,119.0625,51.3125
22.0,75.9375,11.1875
4.0,71.8125,65.5625
12.0,20.6875,-34.3125
2.0,132.3125,70.1875
13.0,123.6875,41.1875
-9999.0,11.0625,63.8125
-9999.0,70.9375,70.0625
2.0,84.0625,65.5625
15.0,92.1875,66.6875
2.0,39.8125,62.3125
8.0,169.3125,64.5625
6.0,-71.5625,61.1875
7.0,140.9375,-32.0625
9.0,93.6875,70.1875
7.0,131.5625,54.9375
16.0,-2.5625,35.0625
4.0,33.9375,57.8125
13.0,132.3125,34.9375
14.0,-129.4375,62.5625
3.0,111.9375,59.8125
-9999.0,31.8125,65.8125
13.0,86.4375,50.8125
6.0,125.6875,55.3125
10.0,88.5625,65.9375
-9999.0,-24.5625,70.1875
5.0,88.5625,65.0625
31.0,-109.9375,31.8125
14.0,116.3125,41.0625
2.0,108.5625,58.3125
11.0,-96.4375,36.3125
12.0,42.6875,37.1875
-9999.0,52.9375,37.5625
15.0,105.3125,17.3125
17.0,41.1875,38.3125
12.0,-66.8125,45.3125
29.0,101.8125,24.3125
0.0,73.3125,58.8125
5.0,41.1875,55.5625
12.0,-139.6875,63.6875
11.0,118.8125,56.1875
23.0,-128.3125,55.3125
1.0,82.9375,56.3125
9.0,133.4375,67.3125
11.0,27.0625,42.5625
22.0,-115.5625,45.1875
3.0,-84.5625,64.1875
1.0,69.5625,66.8125
12.0,-129.8125,62.9375
3.0,86.8125,53.1875
2.0,117.9375,52.5625
1.0,90.0625,58.9375
24.0,98.5625,48.1875
12.0,27.4375,68.5625
2.0,-88.9375,38.9375
1.0,67.8125,62.0625
16.0,137.9375,59.9375
10.0,20.4375,50.4375
4.0,35.0625,-9.5625
13.0,64.1875,66.6875
2.0,-85.9375,40.1875
3.0,86.8125,69.1875
8.0,90.3125,64.5625
-9999.0,23.5625,40.0625
8.0,-87.8125,52.3125
11.0,146.3125,60.8125
1.0,46.6875,55.4375
16.0,110.9375,28.3125
3.0,78.5625,62.5625
6.0,-119.8125,57.0625
13.0,22.3125,46.4375
13.0,-125.8125,60.9375
11.0,27.0625,65.6875
2.0,80.3125,70.9375
10.0,-123.6875,43.0625
3.0,127.0625,49.4375
19.0,95.4375,18.8125
11.0,-143.5625,64.0625
9.0,122.9375,50.1875
16.0,10.0625,47.5625
14.0,17.5625,43.6875
2.0,156.8125,56.1875
7.0,-95.4375,53.1875
6.0,-109.0625,66.3125
3.0,-105.3125,64.5625
1.0,70.5625,69.0625
24.0,51.9375,29.8125
18.0,100.3125,19.9375
27.0,100.6875,20.8125
25.0,-102.1875,26.3125
3.0,124.5625,11.0625
6.0,-89.4375,56.5625
13.0,-14.4375,65.4375
1.0,117.0625,60.5625
11.0,105.4375,16.4375
0.0,60.1875,57.4375
2.0,86.8125,56.0625
12.0,118.8125,26.8125
13.0,8.0625,52.1875
-9999.0,136.1875,-13.5625
6.0,111.1875,54.4375
11.0,118.3125,56.4375
15.0,-130.1875,63.8125
26.0,-101.8125,27.4375
3.0,35.0625,55.4375
3.0,107.9375,54.8125
26.0,98.6875,31.4375
6.0,-92.8125,54.8125
16.0,128.6875,41.0625
22.0,-2.4375,40.9375
21.0,-6.1875,39.0625
4.0,-93.4375,46.1875
23.0,35.0625,31.3125
-9999.0,-41.6875,64.0625
12.0,121.0625,43.4375
-9999.0,-80.8125,42.0625
15.0,9.4375,42.1875
1.0,48.9375,63.9375
20.0,-136.9375,58.4375
8.0,93.8125,26.4375
9.0,54.3125,71.9375
6.0,-122.6875,45.6875
-9999.0,-1.1875,45.5625
10.0,37.3125,66.4375
17.0,0.8125,35.5625
-9999.0,-43.5625,62.6875
29.0,-114.1875,34.8125
14.0,-99.0625,24.8125
9.0,154.6875,63.6875
4.0,28.5625,57.5625
18.0,102.1875,30.3125
8.0,-132.0625,66.4375
15.0,12.4375,50.3125
6.0,59.4375,54.6875
7.0,-133.4375,59.9375
13.0,-126.6875,60.8125
2.0,55.1875,64.5625
22.0,101.1875,46.8125
15.0,106.8125,15.6875
15.0,128.5625,35.4375
8.0,-84.6875,13.9375
-9999.0,14.8125,38.4375
4.0,-98.9375,67.6875
2.0,-111.9375,53.4375
5.0,-98.5625,51.6875
5.0,121.1875,50.8125
3.0,-99.6875,66.5625
5.0,-84.0625,55.0625
4.0,148.1875,60.0625
12.0,134.8125,66.9375
20.0,106.8125,27.0625
11.0,-82.9375,45.6875
10.0,-91.0625,47.9375
14.0,78.9375,44.0625
6.0,-72.5625,65.9375
2.0,117.1875,59.8125
22.0,-105.0625,26.8125
6.0,-116.1875,66.5625
14.0,147.3125,60.5625
7.0,5.9375,52.1875
23.0,98.0625,25.6875
6.0,47.5625,-23.3125
0.0,-97.1875,43.8125
13.0,-134.3125,61.5625
9.0,26.8125,69.5625
7.0,-79.6875,45.0625
15.0,4.1875,45.4375
13.0,7.6875,49.0625
9.0,118.6875,56.0625
12.0,-132.0625,60.5625
1.0,70.5625,61.8125
12.0,-122.1875,56.5625
21.0,-98.6875,19.3125
5.0,42.3125,62.0625
14.0,-74.3125,3.8125
5.0,-82.8125,49.6875
5.0,-7.8125,33.3125
15.0,107.6875,12.5625
0.0,56.4375,59.4375
25.0,148.0625,-36.6875
3.0,118.9375,60.5625
6.0,-80.3125,25.9375
11.0,29.1875,66.0625
16.0,117.9375,-32.8125
-9999.0,-18.4375,63.3125
2.0,86.6875,60.5625
12.0,109.4375,24.6875
6.0,88.9375,55.1875
4.0,88.6875,67.1875
-9999.0,-4.1875,53.3125
3.0,50.8125,62.1875
16.0,105.0625,30.6875
3.0,78.0625,59.3125
12.0,-97.8125,32.3125
7.0,-113.0625,57.3125
6.0,-99.0625,25.0625
4.0,89.3125,68.5625
5.0,-94.8125,57.4375
5.0,94.6875,61.4375
4.0,28.1875,52.9375
1.0,50.6875,65.5625
-9999.0,104.4375,-0.0625
24.0,102.3125,23.9375
10.0,-62.1875,51.5625
2.0,34.0625,48.4375
12.0,-122.8125,49.1875
7.0,-131.9375,61.9375
6.0,3.5625,46.5625
4.0,112.3125,26.9375
16.0,8.5625,63.4375
1.0,96.4375,71.4375
15.0,36.5625,40.1875
12.0,-0.3125,35.6875
0.0,-164.1875,66.4375
18.0,-22.0625,66.1875
0.0,-138.3125,68.9375
19.0,138.6875,36.3125
10.0,112.4375,0.3125
9.0,-135.9375,67.0625
13.0,24.5625,63.8125
10.0,1.1875,47.8125
4.0,-102.5625,55.8125
19.0,-131.9375,64.5625
10.0,141.8125,64.4375
19.0,-104.8125,20.5625
-9999.0,-58.8125,48.8125
21.0,-69.0625,46.4375
9.0,136.6875,46.9375
10.0,98.3125,69.8125
7.0,28.3125,56.6875
6.0,142.4375,-33.1875
6.0,6.6875,51.5625
28.0,88.8125,27.5625
1.0,-89.5625,33.0625
1.0,133.6875,53.8125
6.0,113.3125,3.0625
-9999.0,121.5625,30.8125
5.0,-70.6875,60.3125
6.0,144.5625,-36.6875
-9999.0,31.0625,-29.8125
26.0,70.9375,37.3125
10.0,103.8125,65.5625
12.0,9.4375,44.9375
13.0,-70.1875,48.6875
7.0,143.9375,-6.4375
-9999.0,99.3125,7.4375
16.0,104.1875,23.6875
-9999.0,-54.0625,49.5625
6.0,40.1875,61.8125
6.0,-105.3125,65.3125
18.0,-83.9375,35.4375
1.0,-82.9375,30.4375
1.0,75.6875,58.3125
5.0,101.3125,14.1875
4.0,-96.4375,59.3125
10.0,141.1875,-36.5625
1.0,58.3125,57.9375
6.0,97.6875,52.0625
1.0,67.9375,59.0625
8.0,149.5625,66.1875
6.0,-152.0625,65.4375
7.0,-160.3125,69.4375
17.0,138.8125,63.9375
-9999.0,15.4375,77.8125
0.0,-93.6875,39.4375
11.0,26.3125,45.0625
20.0,-42.3125,61.6875
16.0,-125.8125,57.9375
17.0,-2.5625,41.0625
2.0,104.8125,-3.6875
4.0,126.1875,49.1875
3.0,-148.1875,64.3125
7.0,-91.6875,55.6875
-9999.0,51.8125,37.0625
15.0,-129.1875,57.1875
22.0,11.8125,46.0625
-9999.0,141.4375,-13.9375
17.0,-23.3125,65.5625
-9999.0,-162.1875,54.8125
3.0,121.6875,31.0625
0.0,85.4375,53.1875
12.0,-7.0625,33.4375
5.0,-81.4375,43.8125
5.0,139.6875,-2.6875
4.0,-95.9375,38.9375
19.0,99.9375,47.1875
5.0,12.0625,52.4375
1.0,125.6875,64.0625
11.0,156.4375,63.8125
6.0,-108.5625,47.8125
7.0,126.1875,46.8125
-9999.0,83.1875,70.8125
11.0,97.5625,67.3125
16.0,-129.0625,64.3125
-9999.0,130.6875,30.3125
4.0,160.1875,65.3125
19.0,96.8125,24.4375
3.0,37.4375,59.3125
1.0,99.4375,61.4375
4.0,-113.9375,52.3125
9.0,47.1875,-19.4375
9.0,145.9375,-31.9375
2.0,96.8125,58.8125
7.0,119.6875,58.3125
6.0,30.0625,69.0625
17.0,114.4375,-26.9375
9.0,-83.0625,64.4375
10.0,175.9375,66.3125
-9999.0,152.0625,-32.8125
5.0,11.8125,44.9375
7.0,129.0625,33.1875
-9999.0,13.0625,43.9375
14.0,-176.1875,65.9375
0.0,77.6875,57.4375
6.0,-91.5625,63.9375
6.0,-138.1875,66.8125
26.0,102.1875,26.1875
21.0,102.8125,24.0625
18.0,-126.6875,62.1875
9.0,-111.8125,36.8125
10.0,-66.0625,51.8125
17.0,-150.4375,68.0625
14.0,26.4375,70.4375
19.0,91.3125,25.4375
0.0,77.5625,56.4375
2.0,-87.6875,33.6875
12.0,5.6875,58.5625
6.0,27.6875,57.9375
1.0,-109.0625,51.6875
12.0,33.6875,67.9375
1.0,74.6875,57.5625
3.0,122.3125,49.6875
15.0,-149.0625,67.6875
16.0,-97.3125,18.3125
5.0,-106.8125,53.9375
14.0,127.8125,36.6875
17.0,15.1875,67.3125
14.0,140.1875,64.6875
2.0,108.5625,72.9375
6.0,127.9375,54.4375
8.0,36.5625,40.6875
8.0,10.6875,44.6875
3.0,-95.3125,60.1875
16.0,117.8125,41.1875
20.0,-100.3125,21.5625
1.0,64.6875,59.6875
23.0,-63.9375,59.0625
9.0,173.3125,67.4375
11.0,-150.0625,67.4375
6.0,0.0625,35.3125
11.0,-122.0625,47.8125
2.0,100.1875,58.5625
14.0,-53.0625,66.0625
1.0,104.4375,59.9375
3.0,140.0625,50.3125
11.0,103.3125,37.5625
11.0,-85.9375,48.4375
23.0,41.4375,38.5625
2.0,40.1875,49.9375
-9999.0,129.8125,-2.8125
3.0,70.9375,65.6875
3.0,125.1875,61.0625
3.0,93.5625,74.0625
11.0,120.4375,-31.1875
12.0,-101.3125,62.6875
1.0,-89.6875,41.4375
2.0,-178.8125,67.3125
11.0,-111.0625,42.3125
15.0,118.4375,25.5625
17.0,94.6875,23.0625
7.0,-74.0625,55.4375
5.0,108.9375,51.9375
26.0,98.0625,19.6875
24.0,102.3125,28.6875
4.0,34.8125,56.9375
-9999.0,-91.9375,46.8125
7.0,37.9375,64.3125
-9999.0,-84.4375,29.8125
8.0,18.5625,43.8125
12.0,94.6875,49.1875
8.0,137.0625,59.1875
3.0,105.6875,72.1875
3.0,106.1875,21.3125
14.0,-61.1875,50.1875
7.0,-82.6875,39.0625
2.0,-89.6875,44.3125
12.0,20.0625,64.0625
15.0,-121.6875,48.9375
11.0,-61.4375,57.0625
-9999.0,128.5625,32.6875
-9999.0,-68.8125,-55.8125
6.0,122.4375,40.8125
20.0,-149.4375,60.8125
3.0,-113.5625,61.0625
16.0,14.0625,63.9375
-9999.0,-87.3125,56.0625
6.0,-99.4375,56.3125
21.0,102.5625,27.6875
11.0,118.6875,-29.5625
2.0,80.6875,68.5625
10.0,25.3125,61.1875
11.0,-88.3125,65.8125
5.0,83.5625,67.8125
7.0,88.4375,23.6875
21.0,-148.8125,63.1875
5.0,-104.9375,34.1875
13.0,149.0625,63.9375
10.0,114.8125,25.4375
18.0,13.8125,66.3125
15.0,6.4375,46.0625
1.0,89.6875,61.8125
19.0,44.5625,42.8125
20.0,-123.0625,49.9375
4.0,146.4375,75.4375
17.0,-136.4375,65.3125
2.0,88.9375,70.9375
8.0,29.8125,60.9375
7.0,-91.5625,46.1875
3.0,101.1875,62.5625
7.0,4.1875,50.6875
3.0,59.1875,56.3125
5.0,36.9375,55.0625
17.0,-106.3125,37.5625
2.0,103.5625,72.3125
23.0,-106.4375,28.6875
17.0,-158.9375,65.9375
1.0,64.8125,61.9375
17.0,-125.9375,54.3125
3.0,156.5625,55.5625
4.0,-119.9375,58.8125
21.0,-71.5625,-42.5625
11.0,117.3125,27.5625
14.0,92.6875,11.8125
2.0,40.8125,50.1875
11.0,29.1875,59.9375
2.0,89.3125,55.5625
13.0,31.9375,41.0625
26.0,98.8125,35.5625
12.0,-145.9375,68.3125
13.0,115.5625,25.5625
11.0,-68.1875,44.8125
7.0,-76.1875,41.0625
7.0,20.6875,44.0625
11.0,164.9375,66.4375
-9999.0,-70.5625,42.9375
12.0,97.4375,68.5625
-9999.0,130.8125,30.4375
1.0,-95.9375,61.6875
7.0,114.6875,56.9375
3.0,-121.3125,69.6875
0.0,-88.0625,31.0625
24.0,99.3125,21.0625
-9999.0,77.4375,68.6875
11.0,-115.4375,52.3125
-9999.0,20.6875,59.8125
0.0,82.8125,58.9375
2.0,104.9375,62.1875
17.0,-98.3125,18.8125
12.0,103.0625,16.1875
3.0,-102.1875,49.9375
6.0,153.0625,-25.6875
2.0,-101.1875,49.0625
10.0,145.6875,-33.8125
13.0,-7.4375,33.5625
11.0,13.8125,47.9375
8.0,120.3125,-2.0625
10.0,138.4375,47.5625
3.0,92.6875,71.8125
18.0,-57.4375,49.9375
6.0,-87.8125,50.6875
-9999.0,102.6875,57.8125
2.0,94.9375,71.9375
29.0,-102.8125,28.6875
15.0,-157.4375,67.5625
-9999.0,-75.0625,-44.8125
18.0,16.5625,67.3125
5.0,-104.6875,40.6875
14.0,-134.1875,61.1875
8.0,120.4375,60.3125
3.0,110.3125,22.6875
-9999.0,-55.8125,51.6875
20.0,-67.4375,-55.6875
3.0,176.4375,65.4375
4.0,46.1875,62.5625
6.0,27.9375,50.9375
4.0,120.1875,57.5625
3.0,26.9375,51.1875
8.0,111.8125,55.3125
7.0,113.4375,57.5625
10.0,91.9375,51.3125
6.0,24.4375,53.8125
10.0,31.3125,65.1875
7.0,30.4375,-29.4375
23.0,-159.5625,59.5625
2.0,-102.6875,34.0625
20.0,-1.3125,39.9375
3.0,-147.0625,64.9375
-9999.0,16.3125,78.3125
-9999.0,-134.5625,56.3125
-9999.0,17.5625,79.8125
13.0,-78.1875,-6.8125
5.0,30.6875,68.9375
-9999.0,47.5625,43.1875
8.0,138.3125,67.9375
4.0,41.5625,61.8125
7.0,-106.6875,36.8125
12.0,25.0625,66.3125
21.0,-111.3125,25.6875
10.0,117.1875,23.8125
3.0,57.6875,56.5625
16.0,0.6875,35.4375
7.0,-57.8125,53.0625
17.0,52.9375,36.3125
13.0,117.5625,28.8125
5.0,58.6875,60.4375
26.0,10.0625,46.0625
24.0,99.5625,28.0625
9.0,-0.9375,53.9375
7.0,-77.0625,54.4375
4.0,-22.9375,71.8125
6.0,-115.5625,57.3125
10.0,29.6875,-24.5625
16.0,-83.6875,37.0625
6.0,-72.0625,52.9375
13.0,110.8125,35.9375
5.0,142.8125,60.0625
1.0,86.0625,63.9375
8.0,119.9375,45.8125
5.0,-103.1875,54.0625
1.0,94.4375,57.6875
15.0,108.4375,32.6875
19.0,-60.3125,46.8125
15.0,-98.5625,23.0625
6.0,135.3125,52.5625
14.0,158.5625,62.1875
18.0,-97.9375,19.8125
2.0,58.5625,60.4375
3.0,24.3125,52.3125
1.0,-91.6875,43.1875
29.0,100.8125,32.1875
14.0,-78.6875,-2.4375
10.0,24.3125,63.5625
4.0,112.0625,55.8125
1.0,88.3125,55.8125
1.0,67.8125,70.9375
4.0,43.6875,55.8125
17.0,105.0625,32.5625
5.0,-80.1875,51.1875
19.0,-113.8125,36.6875
7.0,-72.0625,64.9375
1.0,82.0625,67.9375
16.0,-60.4375,51.3125
13.0,-125.0625,53.8125
3.0,54.5625,57.5625
9.0,109.4375,58.1875
2.0,-88.1875,32.4375
4.0,97.6875,60.1875
2.0,177.3125,65.0625
18.0,-102.8125,24.4375
-9999.0,-164.3125,60.9375
25.0,102.6875,37.0625
5.0,44.6875,68.0625
7.0,27.9375,-26.0625
18.0,-4.4375,43.0625
27.0,-120.5625,40.6875
4.0,27.3125,52.1875
17.0,150.3125,-32.9375
1.0,-95.1875,61.5625
8.0,104.6875,11.8125
11.0,84.4375,51.3125
-9999.0,-119.1875,66.0625
15.0,129.0625,37.3125
1.0,84.0625,55.9375
17.0,126.4375,40.6875
6.0,19.1875,53.4375
12.0,118.9375,-33.8125
0.0,55.5625,58.4375
13.0,107.6875,30.8125
2.0,-104.1875,63.5625
10.0,-122.6875,44.1875
20.0,15.1875,64.3125
17.0,34.4375,66.5625
4.0,171.6875,64.8125
9.0,39.8125,67.4375
21.0,-73.3125,-44.5625
2.0,102.0625,54.1875
20.0,88.5625,48.9375
2.0,79.4375,62.0625
18.0,131.1875,-31.3125
16.0,147.8125,60.9375
18.0,-114.3125,46.8125
11.0,-61.1875,53.1875
4.0,132.9375,45.1875
0.0,56.5625,70.8125
2.0,-95.3125,37.8125
15.0,104.8125,33.5625
13.0,-65.9375,48.1875
12.0,12.1875,43.3125
2.0,103.6875,57.8125
5.0,28.5625,54.1875
14.0,137.4375,36.6875
-9999.0,20.3125,69.5625
18.0,5.0625,61.0625
13.0,97.8125,67.5625
3.0,-103.5625,43.3125
18.0,103.4375,28.5625
2.0,119.1875,36.6875
22.0,-133.1875,55.8125
17.0,98.5625,52.0625
9.0,-75.0625,48.6875
10.0,118.0625,29.8125
-9999.0,-178.1875,65.3125
1.0,95.5625,57.0625
11.0,32.3125,69.3125
20.0,-159.3125,59.3125
27.0,66.3125,34.4375
15.0,120.8125,41.8125
