ISRICSOILGRIDS_new_average_claypercent_reduced,x,y
25.0,138.54167775,-16.87500135
37.0,-97.70834115,20.20833495
30.0,107.29167525,21.04166835
25.0,116.04167595,23.12500185
-9999.0,123.54167655,-5.62500045
31.0,-116.87500935,33.54166935
-9999.0,28.54166895,36.45833625
40.0,148.12501185,-32.29166925
19.0,132.29167725,-30.20833575
-9999.0,121.45834305,-6.87500055
32.0,151.45834545,-28.54166895
38.0,-110.20834215,31.45833585
-9999.0,118.95834285,23.95833525
-9999.0,129.79167705,34.79166945
28.0,48.54167055,37.70833635
19.0,-80.62500645,34.37500275
18.0,125.20834335,43.12500345
29.0,8.95833404999999,48.54167055
-9999.0,-77.29167285,56.04167115
