soiltype_mostprobable,x,y
23.0,27.29166885,65.20833855
8.0,56.87500455,64.79167185
2.0,106.04167515,26.87500215
255.0,-59.79167145,56.04167115
23.0,-68.12500545,54.79167105
255.0,23.12500185,57.70833795
6.0,-156.87501255,68.95833885
18.0,126.04167675,42.29167005
255.0,38.12500305,41.45833665
255.0,139.79167785,39.37500315
6.0,-75.62500605,43.12500345
24.0,-106.87500855,26.45833545
255.0,-75.20833935,36.45833625
14.0,77.29167285,65.62500525
6.0,1.45833345,45.62500365
255.0,-48.95833725,63.54167175
6.0,11.87500095,52.70833755
23.0,-76.04167275,52.29167085
255.0,48.95833725,38.54166975
15.0,-114.79167585,41.04166995
15.0,-112.29167565,45.62500365
18.0,103.12500825,28.95833565
14.0,-94.79167425,58.95833805
16.0,101.87500815,31.45833585
255.0,-55.62500445,52.29167085
18.0,121.87500975,48.95833725
18.0,-91.45834065,42.70833675
11.0,106.04167515,10.62500085
23.0,135.20834415,53.95833765
14.0,68.95833885,66.45833865
6.0,121.45834305,23.95833525
23.0,31.45833585,62.70833835
6.0,19.79166825,51.45833745
23.0,-74.37500595,54.79167105
1.0,46.45833705,62.70833835
6.0,148.12501185,-37.70833635
15.0,-119.79167625,41.87500335
255.0,-4.37500035000002,35.62500285
20.0,36.45833625,52.70833755
23.0,-67.29167205,54.37500435
7.0,-97.29167445,49.79167065
8.0,155.20834575,61.04167155
1.0,41.04166995,60.62500485
1.0,-91.04167395,44.79167025
1.0,28.54166895,65.62500525
23.0,-4.37500035000002,57.29167125
6.0,-82.29167325,37.29166965
6.0,-157.29167925,68.12500545
6.0,-48.54167055,61.04167155
29.0,108.95834205,14.37500115
255.0,-87.29167365,44.37500355
255.0,-69.37500555,42.29167005
1.0,51.87500415,56.04167115
255.0,-119.37500955,52.29167085
18.0,128.12501025,42.70833675
255.0,116.04167595,6.45833385
255.0,-43.12500345,61.45833825
14.0,172.70834715,62.29167165
255.0,-76.45833945,43.95833685
23.0,-129.37501035,56.04167115
23.0,-66.04167195,48.12500385
6.0,-128.12501025,61.04167155
6.0,101.45834145,-2.29166685
6.0,-138.95834445,61.04167155
255.0,15.62500125,67.70833875
255.0,-150.62501205,58.95833805
255.0,33.54166935,63.12500505
0.0,151.87501215,-31.04166915
23.0,-121.45834305,48.12500385
23.0,-117.29167605,50.20833735
0.0,115.20834255,26.45833545
5.0,-108.95834205,41.45833665
255.0,38.95833645,41.45833665
6.0,119.37500955,-29.79166905
29.0,27.29166885,36.87500295
255.0,6.04166714999999,42.70833675
0.0,-88.95834045,30.62500245
255.0,138.95834445,34.37500275
255.0,-161.87501295,66.04167195
255.0,155.20834575,56.45833785
6.0,153.95834565,60.20833815
6.0,12.70833435,56.87500455
14.0,44.37500355,68.12500545
3.0,-72.29167245,-43.12500345
18.0,123.54167655,40.62500325
255.0,34.79166945,65.62500525
6.0,-116.04167595,50.62500405
1.0,58.12500465,57.70833795
6.0,-85.62500685,43.12500345
24.0,104.37500835,30.20833575
23.0,163.12501305,57.70833795
6.0,30.20833575,68.54167215
14.0,69.37500555,65.62500525
0.0,-79.79167305,35.20833615
255.0,-49.79167065,63.12500505
18.0,117.29167605,35.62500285
7.0,30.20833575,47.29167045
255.0,160.62501285,60.62500485
20.0,-93.54167415,44.37500355
23.0,-63.12500505,51.87500415
1.0,37.70833635,61.04167155
6.0,-128.12501025,59.79167145
23.0,8.54166734999998,63.12500505
29.0,16.87500135,38.95833645
255.0,-60.62500485,53.12500425
14.0,-83.54167335,52.70833755
18.0,38.95833645,44.79167025
11.0,121.45834305,29.79166905
6.0,126.45834345,53.95833765
6.0,-152.29167885,70.20833895
14.0,84.37500675,62.70833835
6.0,-119.79167625,50.62500405
23.0,19.79166825,64.37500515
5.0,-106.45834185,44.37500355
18.0,-88.12500705,43.95833685
8.0,-145.20834495,63.12500505
11.0,-91.45834065,33.12500265
255.0,125.62501005,37.70833635
18.0,-81.45833985,30.20833575
12.0,-2.70833355000002,58.95833805
1.0,41.87500335,57.70833795
255.0,107.70834195,20.62500165
0.0,-85.62500685,33.95833605
18.0,103.95834165,32.70833595
23.0,-77.29167285,45.62500365
15.0,-119.37500955,45.62500365
1.0,28.12500225,57.29167125
6.0,-150.62501205,65.62500525
6.0,-117.29167605,51.04167075
7.0,-109.37500875,43.95833685
255.0,153.12501225,-24.79166865
6.0,24.79166865,70.20833895
3.0,-121.45834305,43.12500345
23.0,12.70833435,57.70833795
6.0,138.54167775,56.87500455
6.0,15.62500125,46.04167035
255.0,118.95834285,4.79166705
255.0,6.87500054999998,53.54167095
6.0,28.12500225,70.20833895
18.0,101.87500815,22.70833515
0.0,-83.12500665,29.79166905
6.0,-94.79167425,60.20833815
255.0,-74.37500595,-44.37500355
23.0,16.04166795,63.12500505
18.0,124.37500995,41.87500335
7.0,106.87500855,49.37500395
18.0,27.70833555,41.04166995
23.0,-57.29167125,52.70833755
255.0,141.45834465,41.04166995
14.0,40.20833655,66.45833865
0.0,-83.12500665,31.87500255
6.0,-78.12500625,40.20833655
6.0,11.87500095,42.29167005
255.0,-81.45833985,42.29167005
8.0,86.04167355,64.37500515
11.0,136.45834425,36.45833625
18.0,-93.54167415,30.62500245
255.0,11.45833425,56.04167115
15.0,-113.54167575,43.54167015
11.0,4.79166705,52.29167085
23.0,11.87500095,63.95833845
18.0,1.04166674999999,52.29167085
0.0,-86.87500695,32.70833595
255.0,128.95834365,32.70833595
24.0,-109.37500875,31.45833585
20.0,51.87500415,55.20833775
255.0,-61.45833825,46.87500375
6.0,16.87500135,63.12500505
1.0,98.54167455,56.45833785
6.0,20.62500165,68.54167215
0.0,118.12500945,27.29166885
15.0,-116.04167595,41.87500335
6.0,-157.29167925,61.04167155
7.0,-112.70834235,37.70833635
18.0,-125.20834335,53.95833765
255.0,-90.20834055,63.12500505
8.0,96.87500775,50.62500405
6.0,134.79167745,48.12500385
7.0,-107.70834195,38.12500305
255.0,-152.29167885,57.70833795
7.0,28.12500225,43.95833685
23.0,127.29167685,55.62500445
6.0,116.45834265,59.37500475
19.0,112.29167565,0.208333350000004
18.0,-89.79167385,43.54167015
0.0,151.45834545,-24.79166865
12.0,22.29166845,60.62500485
8.0,76.87500615,70.62500565
0.0,113.95834245,27.29166885
7.0,-116.04167595,41.45833665
6.0,-6.04166715000002,42.29167005
0.0,116.45834265,23.95833525
18.0,104.37500835,26.87500215
255.0,6.45833385,53.95833765
15.0,-108.12500865,39.37500315
255.0,126.04167675,35.62500285
1.0,30.20833575,64.79167185
1.0,26.04166875,51.04167075
255.0,14.37500115,38.54166975
23.0,-86.87500695,46.04167035
255.0,-90.62500725,34.37500275
255.0,49.37500395,68.54167215
24.0,-103.95834165,22.29166845
23.0,-123.95834325,51.04167075
6.0,154.79167905,63.54167175
3.0,-71.87500575,-38.95833645
14.0,37.70833635,68.12500545
1.0,47.70833715,56.87500455
0.0,-81.45833985,35.62500285
6.0,-156.45834585,61.45833825
5.0,-102.29167485,21.87500175
3.0,158.54167935,58.12500465
23.0,-72.29167245,51.45833745
10.0,101.87500815,3.54166694999999
14.0,70.20833895,68.54167215
18.0,-91.04167395,44.37500355
18.0,136.45834425,-33.54166935
20.0,33.12500265,52.70833755
255.0,27.70833555,68.95833885
12.0,132.70834395,47.29167045
0.0,119.79167625,29.37500235
255.0,150.62501205,-35.20833615
20.0,36.87500295,53.54167095
18.0,-91.45834065,34.37500275
8.0,59.37500475,64.37500515
255.0,-80.20833975,53.12500425
5.0,-104.37500835,31.45833585
23.0,-66.04167195,53.12500425
6.0,130.62501045,48.54167055
6.0,-151.45834545,64.79167185
18.0,98.54167455,31.45833585
23.0,-79.79167305,49.37500395
15.0,-106.87500855,46.04167035
18.0,16.45833465,38.54166975
1.0,31.87500255,59.79167145
255.0,-125.20834335,48.54167055
18.0,96.45834105,26.04166875
18.0,-84.37500675,37.70833635
18.0,-88.54167375,43.54167015
23.0,-149.37501195,61.04167155
255.0,-91.87500735,46.87500375
255.0,122.29167645,-0.208333350000004
6.0,11.04166755,48.12500385
0.0,-85.20834015,34.79166945
6.0,4.37500034999999,51.04167075
18.0,-89.37500715,43.95833685
6.0,-126.04167675,53.95833765
8.0,167.70834675,61.04167155
6.0,16.04166795,39.79166985
6.0,136.45834425,47.29167045
18.0,101.04167475,29.79166905
15.0,-106.45834185,44.79167025
23.0,-71.04167235,47.70833715
7.0,52.70833755,53.54167095
6.0,-87.70834035,50.20833735
6.0,-136.45834425,67.29167205
20.0,-94.37500755,42.70833675
6.0,19.37500155,43.54167015
0.0,118.95834285,26.87500215
255.0,142.29167805,58.95833805
6.0,21.87500175,70.20833895
6.0,-155.62501245,64.79167185
6.0,-164.79167985,65.62500525
6.0,-2.70833355000002,42.70833675
6.0,-152.70834555,65.62500525
6.0,116.04167595,40.62500325
255.0,115.20834255,-33.12500265
255.0,9.79166744999998,61.87500495
255.0,-65.62500525,59.37500475
6.0,-145.20834495,66.87500535
255.0,17.70833475,-32.70833595
6.0,0.625000049999983,51.87500415
6.0,41.45833665,38.95833645
6.0,31.87500255,65.62500525
255.0,-10.20833415,53.12500425
16.0,98.54167455,20.62500165
1.0,40.20833655,55.62500445
0.0,152.70834555,-26.87500215
23.0,-71.45833905,51.87500415
0.0,106.87500855,23.54166855
6.0,142.70834475,61.04167155
20.0,47.70833715,54.37500435
18.0,15.20833455,41.87500335
7.0,43.95833685,51.87500415
255.0,8.54166734999998,58.12500465
0.0,110.20834215,27.29166885
255.0,-58.54167135,55.20833775
255.0,-6.87500055000001,58.54167135
23.0,-65.62500525,52.70833755
18.0,151.87501215,-25.62500205
0.0,108.95834205,27.29166885
1.0,43.95833685,61.45833825
1.0,76.45833945,59.37500475
255.0,15.20833455,56.04167115
23.0,-67.70833875,51.04167075
6.0,-76.45833945,42.29167005
5.0,107.29167525,38.12500305
6.0,131.45834385,51.87500415
1.0,49.37500395,61.45833825
18.0,-117.70834275,53.95833765
255.0,-1.45833345,45.62500365
255.0,-82.29167325,41.45833665
0.0,-79.79167305,35.62500285
255.0,1.87500014999998,51.45833745
18.0,73.54167255,35.20833615
20.0,-88.12500705,39.79166985
6.0,-118.95834285,50.20833735
1.0,44.79167025,58.54167135
1.0,29.79166905,53.54167095
18.0,-100.20834135,19.37500155
18.0,-98.12500785,20.20833495
1.0,46.04167035,60.62500485
20.0,43.54167015,53.12500425
0.0,96.45834105,23.54166855
14.0,69.79167225,68.12500545
255.0,139.37501115,38.12500305
255.0,-93.54167415,50.62500405
255.0,-86.45834025,56.04167115
18.0,-86.87500695,39.37500315
20.0,-89.37500715,39.79166985
6.0,-146.87501175,61.87500495
1.0,103.12500825,54.79167105
12.0,23.12500185,56.87500455
2.0,-92.29167405,35.62500285
255.0,-133.12501065,56.45833785
29.0,-81.45833985,28.12500225
6.0,23.54166855,63.12500505
6.0,104.79167505,34.79166945
255.0,38.95833645,41.04166995
255.0,-57.70833795,50.20833735
6.0,-148.54167855,68.54167215
23.0,-80.20833975,46.04167035
6.0,-71.87500575,42.70833675
12.0,133.12501065,44.79167025
1.0,42.70833675,58.54167135
255.0,118.95834285,25.20833535
24.0,-111.45834225,37.29166965
6.0,-80.20833975,26.45833545
23.0,37.29166965,64.37500515
6.0,22.70833515,43.12500345
255.0,13.95833445,40.62500325
6.0,-149.37501195,68.12500545
255.0,5.20833374999998,58.54167135
18.0,22.70833515,48.12500385
18.0,-88.95834045,36.04166955
6.0,101.04167475,57.70833795
6.0,85.20834015,50.62500405
255.0,-96.45834105,33.12500265
255.0,-75.20833935,38.12500305
6.0,-122.29167645,45.62500365
0.0,97.70834115,21.04166835
6.0,-7.29166725000002,41.45833665
15.0,-118.12500945,34.37500275
255.0,129.79167705,36.04166955
14.0,76.45833945,66.04167195
255.0,-66.45833865,49.79167065
3.0,158.95834605,56.87500455
6.0,13.95833445,46.45833705
23.0,29.79166905,65.20833855
6.0,-138.54167775,63.95833845
23.0,-127.29167685,53.12500425
1.0,57.70833795,58.12500465
255.0,116.87500935,23.54166855
255.0,8.95833404999999,37.70833635
6.0,-165.20834655,65.20833855
255.0,118.54167615,-2.29166685
255.0,-79.79167305,42.29167005
6.0,8.54166734999998,49.37500395
255.0,-48.12500385,64.37500515
23.0,-65.20833855,45.62500365
23.0,168.12501345,64.37500515
255.0,128.12501025,38.95833645
15.0,101.04167475,47.70833715
6.0,-69.79167225,60.62500485
255.0,38.12500305,44.37500355
1.0,54.79167105,61.04167155
1.0,41.45833665,63.12500505
18.0,125.62501005,40.20833655
255.0,109.37500875,55.20833775
0.0,-88.12500705,31.45833585
6.0,25.62500205,46.87500375
255.0,-5.20833375000001,58.54167135
16.0,93.12500745,23.54166855
1.0,34.79166945,58.95833805
6.0,46.87500375,42.70833675
14.0,164.79167985,63.12500505
6.0,-87.70834035,53.54167095
7.0,120.20834295,48.54167055
255.0,-9.37500075,42.70833675
6.0,107.29167525,29.37500235
6.0,-128.54167695,58.54167135
6.0,-151.87501215,64.37500515
18.0,-84.79167345,43.12500345
18.0,-106.87500855,25.62500205
255.0,138.54167775,34.79166945
0.0,-84.37500675,36.87500295
0.0,108.54167535,25.20833535
6.0,15.20833455,51.45833745
6.0,-88.54167375,64.37500515
255.0,-59.79167145,45.62500365
0.0,-76.45833945,35.62500285
11.0,115.20834255,37.70833635
18.0,127.70834355,48.54167055
11.0,120.20834295,40.20833655
12.0,-100.20834135,51.45833745
255.0,116.87500935,7.70833395
8.0,158.54167935,63.12500505
1.0,44.37500355,57.29167125
255.0,7.29166724999999,57.70833795
14.0,-165.20834655,62.29167165
0.0,110.62500885,24.79166865
6.0,-108.95834205,41.87500335
6.0,109.79167545,27.70833555
255.0,166.04167995,-21.04166835
6.0,-84.79167345,51.87500415
14.0,33.95833605,68.12500545
0.0,30.20833575,-27.29166885
12.0,130.20834375,48.95833725
6.0,59.37500475,56.04167115
255.0,107.70834195,4.79166705
14.0,34.79166945,68.95833885
255.0,-95.20834095,48.95833725
18.0,-90.20834055,38.95833645
12.0,24.79166865,57.29167125
6.0,-120.20834295,46.45833705
23.0,-44.79167025,60.20833815
11.0,116.87500935,31.45833585
18.0,60.62500485,59.37500475
16.0,98.54167455,22.70833515
255.0,-80.62500645,31.45833585
255.0,-4.79166705,43.54167015
8.0,150.62501205,66.87500535
18.0,-101.04167475,19.37500155
12.0,93.95834085,26.87500215
6.0,11.04166755,43.12500345
0.0,-82.70833995,31.04166915
255.0,-5.20833375000001,49.79167065
23.0,-59.37500475,50.62500405
255.0,123.12500985,1.04166675
6.0,-141.87501135,62.70833835
6.0,138.54167775,51.04167075
0.0,117.29167605,26.87500215
23.0,-81.04167315,46.87500375
255.0,16.45833465,69.79167225
7.0,26.45833545,48.12500385
18.0,126.45834345,49.79167065
18.0,127.29167685,50.20833735
18.0,-122.70834315,53.95833765
255.0,-51.87500415,63.95833845
6.0,-82.70833995,37.70833635
23.0,-158.54167935,59.37500475
15.0,-99.79167465,32.70833595
6.0,32.29166925,68.54167215
20.0,44.37500355,52.70833755
23.0,-75.62500605,48.12500385
6.0,-6.45833385,41.04166995
14.0,45.20833695,66.87500535
6.0,-127.70834355,58.54167135
6.0,-44.37500355,60.20833815
23.0,-74.79167265,50.62500405
1.0,46.04167035,62.70833835
6.0,-3.54166695000001,52.70833755
1.0,44.37500355,56.87500455
255.0,-6.04166715000002,52.70833755
6.0,-141.45834465,62.29167165
23.0,138.54167775,47.70833715
1.0,23.54166855,66.87500535
255.0,-82.70833995,46.04167035
255.0,155.62501245,50.62500405
255.0,28.12500225,59.79167145
12.0,24.79166865,58.12500465
6.0,19.37500155,68.54167215
12.0,65.20833855,68.54167215
6.0,-73.12500585,46.04167035
1.0,42.70833675,53.95833765
0.0,-81.04167315,36.04166955
20.0,-93.54167415,41.87500335
6.0,-156.04167915,66.87500535
8.0,66.04167195,68.12500545
6.0,103.54167495,25.20833535
1.0,47.70833715,57.70833795
6.0,18.95833485,53.95833765
20.0,-91.45834065,41.45833665
1.0,78.54167295,59.37500475
20.0,-95.62500765,16.45833465
23.0,-85.62500685,46.45833705
6.0,14.37500115,63.95833845
18.0,19.37500155,52.29167085
23.0,-69.37500555,50.20833735
6.0,98.95834125,52.70833755
23.0,-70.62500565,53.54167095
20.0,35.20833615,53.12500425
255.0,118.95834285,31.45833585
20.0,43.95833685,52.29167085
18.0,4.37500034999999,47.70833715
23.0,-67.29167205,47.70833715
18.0,149.79167865,-35.20833615
23.0,14.79166785,61.45833825
255.0,165.20834655,-20.62500165
14.0,50.62500405,67.70833875
255.0,156.04167915,51.87500415
255.0,74.37500595,67.70833875
14.0,86.45834025,61.87500495
255.0,136.45834425,-11.87500095
255.0,71.04167235,66.45833865
255.0,-94.79167425,18.95833485
255.0,120.20834295,23.95833525
255.0,-76.45833945,35.20833615
255.0,-94.37500755,39.79166985
6.0,12.70833435,50.20833735
18.0,103.95834165,25.62500205
6.0,6.04166714999999,44.79167025
255.0,-79.37500635,43.54167015
6.0,171.45834705,66.87500535
1.0,53.12500425,58.12500465
6.0,0.208333349999975,48.54167055
255.0,-38.95833645,65.62500525
6.0,21.87500175,49.37500395
26.0,142.70834475,-37.29166965
6.0,3.95833364999999,44.79167025
255.0,139.79167785,40.20833655
0.0,-80.62500645,34.79166945
255.0,104.37500835,0.625000049999997
255.0,97.70834115,12.29166765
6.0,-126.04167675,53.54167095
6.0,-72.29167245,-51.45833745
255.0,2.70833354999999,40.20833655
23.0,-66.04167195,46.45833705
6.0,8.12500064999998,50.20833735
6.0,93.12500745,54.79167105
23.0,-70.20833895,46.04167035
6.0,-153.12501225,65.62500525
23.0,-56.87500455,48.95833725
1.0,36.45833625,61.04167155
255.0,-152.70834555,58.95833805
6.0,97.70834115,55.20833775
18.0,-91.87500735,36.04166955
1.0,35.62500285,58.54167135
0.0,-76.04167275,36.45833625
1.0,26.87500215,55.20833775
0.0,101.04167475,12.70833435
18.0,-90.20834055,42.70833675
29.0,-91.87500735,30.62500245
15.0,119.37500955,43.12500345
6.0,142.29167805,44.79167025
1.0,32.29166925,64.79167185
6.0,95.62500765,31.04166915
6.0,142.29167805,42.70833675
8.0,-64.79167185,59.79167145
23.0,146.04167835,44.37500355
1.0,31.87500255,60.20833815
23.0,25.20833535,61.87500495
1.0,-90.62500725,44.79167025
23.0,-115.62500925,47.29167045
6.0,88.95834045,51.87500415
0.0,115.62500925,29.37500235
18.0,106.45834185,32.29166925
6.0,106.45834185,53.54167095
15.0,-110.62500885,46.04167035
23.0,-78.12500625,49.79167065
20.0,-101.87500815,21.87500175
23.0,7.29166724999999,62.29167165
10.0,115.20834255,3.12500025
255.0,-5.62500045000002,53.12500425
15.0,-98.95834125,32.29166925
1.0,41.87500335,62.29167165
0.0,-80.62500645,35.62500285
18.0,128.12501025,44.79167025
6.0,141.45834465,39.79166985
18.0,104.79167505,25.20833535
23.0,-67.70833875,50.20833735
18.0,103.54167495,22.70833515
0.0,-74.37500595,39.79166985
6.0,138.12501105,47.29167045
1.0,31.87500255,54.79167105
23.0,-75.62500605,46.45833705
255.0,115.62500925,6.45833385
6.0,-110.20834215,42.29167005
1.0,33.12500265,68.12500545
23.0,-62.29167165,45.20833695
255.0,5.62500044999999,62.70833835
255.0,-97.29167445,23.12500185
18.0,128.95834365,40.62500325
10.0,115.62500925,2.70833354999999
23.0,16.45833465,63.95833845
255.0,129.79167705,30.62500245
255.0,-62.29167165,53.54167095
6.0,151.87501215,-31.45833585
6.0,103.54167495,28.54166895
23.0,-81.04167315,50.62500405
255.0,-152.70834555,59.79167145
6.0,-162.70834635,67.70833875
23.0,7.29166724999999,58.12500465
18.0,24.37500195,49.37500395
6.0,-116.45834265,48.54167055
6.0,124.37500995,50.62500405
23.0,151.04167875,61.45833825
6.0,5.62500044999999,48.12500385
15.0,-108.12500865,33.95833605
6.0,-91.04167395,50.62500405
6.0,-121.87500975,36.45833625
1.0,54.79167105,63.12500505
18.0,-88.95834045,44.37500355
6.0,118.54167615,5.20833374999999
0.0,104.37500835,11.04166755
18.0,-87.29167365,36.04166955
20.0,27.70833555,50.62500405
16.0,-98.54167455,18.12500145
12.0,-2.70833355000002,54.79167105
